what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1425751385628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1425751386582
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1425751387797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425751405527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425751407800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425751434681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425751435471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425751451621
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1425751457226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425751468759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425751505036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425751507439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425751556269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425751557777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425751584974
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1425751611657
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1425751619642
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1425751620071
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1425751621601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425751622060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425751654887
